Geometry,Lon,Lat,R_EOS10_SOS15,EOS10_SOS15_Tem_C,P_EOS10_SOS15,EOS10_SOS15_Tem_P,R_EOS10_SOS50,EOS10_SOS50_Tem_C,P_EOS10_SOS50,EOS10_SOS50_Tem_P,R_EOS50_SOS15,EOS50_SOS15_Tem_C,P_EOS50_SOS15,EOS50_SOS15_Tem_P,R_EOS50_SOS50,EOS50_SOS50_Tem_C,P_EOS50_SOS50,EOS50_SOS50_Tem_P,R_SOS15_EOS10,SOS15_EOS10_Tem_C,P_SOS15_EOS10,SOS15_EOS10_Tem_P,R_SOS15_EOS50,SOS15_EOS50_Tem_C,P_SOS15_EOS50,SOS15_EOS50_Tem_P,R_SOS50_EOS10,SOS50_EOS10_Tem_C,P_SOS50_EOS10,SOS50_EOS10_Tem_P,R_SOS50_EOS50,SOS50_EOS50_Tem_C,P_SOS50_EOS50,SOS50_EOS50_Tem_P,Clim_cover_type2
POINT(-65.125 -26.375),-65.125,-26.375,-0.20012992,-6.029908841,0.554314597,0.156429524,0.163068284,-1.602034026,0.592675373,0.559534706,-0.220549669,1.259182835,0.334962231,0.357703685,0.513284813,5.051854817,0.013825039,0.035048704,-0.028183794,-3.02077837,0.917952727,0.392106077,0.3873946,-4.021529668,0.31898172,0.235337494,-0.384480911,-7.910733887,0.08093265,0.011157201,-0.936506419,-8.322557556,0.000777504,0.000827151,Tropical savanna
POINT(-65.375 -26.375),-65.375,-26.375,-0.094580781,-1.22269569,0.677348389,0.628813424,0.412093029,2.037308602,0.040888461,0.263625863,0.041188996,-3.031618923,0.818899776,0.222139348,-0.026599468,-3.135855357,0.876494676,0.219946487,-0.347842149,-4.512167842,0.348954788,0.077981587,-0.439931302,-4.094378082,0.400644692,0.108424369,-0.048231286,-4.436110972,0.91125736,0.221611441,-1.394672782,-7.797776867,0.017073207,0.014654583,Tropical savanna
POINT(-63.875 -26.375),-63.875,-26.375,0.388695374,2.891452685,0.543691415,0.358170632,0.346212805,2.789038,0.427971848,0.347392744,-0.142022383,0.655038499,0.802594387,0.777693342,0.38190074,3.549787238,0.295192917,0.285550018,-0.371684504,2.037492743,0.003683084,0.378219054,-0.323105825,-1.449317244,0.045871807,0.298486807,-0.018716092,2.328265805,0.928198459,0.572466751,-0.326681003,-1.202968938,0.176577545,0.549548561,Tropical grassland
POINT(31.375 -26.375),31.375,-26.375,0.15198049,13.29031523,0.735764487,0.150855457,0.512780987,13.99526827,0.065301607,0.094074197,0.065430906,6.434128102,0.787794421,0.085755076,0.193636297,4.351989009,0.317422697,0.290075439,0.197904999,-6.621817031,0.212565815,0.111601076,-0.203306776,-3.381436777,0.454261442,0.391175856,0.365864465,-3.409860846,0.130486747,0.488074356,-0.768269093,12.33085017,0.066341813,0.116514923,Temperate grassland
POINT(-65.625 -26.375),-65.625,-26.375,0.164157233,-4.406594343,0.2813529,0.020695474,0.218416149,-3.666106882,0.21789462,0.058882057,0.49922961,-0.734839765,0.054904257,0.803362008,0.537417243,1.704972993,0.06741123,0.425075856,-0.532808658,-3.580108172,0.037022624,0.008382797,-0.388652013,-3.90749258,0.023018781,0.00405484,-0.395844474,-4.946513006,0.180677106,0.029183744,-0.215419172,-4.374572764,0.259688709,0.04353944,Tropical grassland
POINT(-64.875 -26.125),-64.875,-26.125,0.530907879,8.661110623,0.143722057,0.137077631,0.580790445,4.904915151,0.012871603,0.215735863,-0.123108614,3.334255821,0.530508269,0.256129129,-0.003047568,4.389296166,0.981133548,0.081491092,-0.219016541,-3.715017101,0.332672968,0.150258463,0.137278496,-4.469286437,0.744101693,0.088850225,-0.415542847,6.831798549,0.177422738,0.174789768,-0.123376242,4.913685027,0.84157544,0.363444889,Tropical savanna
POINT(31.375 -26.125),31.375,-26.125,0.835255154,12.87342307,0.330070175,0.045446981,0.544214605,11.39580687,0.125725315,0.034030272,0.59219948,10.31175438,0.345448023,0.093053824,-0.261515781,7.048229049,0.318843103,0.119509288,-0.104157496,-0.384890133,0.259831332,0.762214498,-0.075770917,-1.034570379,0.491155302,0.657879628,-0.177713229,5.871442108,0.327189875,0.186778988,-0.388514223,5.590741099,0.041323334,0.149778819,Tropical grassland
POINT(-65.375 -25.875),-65.375,-25.875,0.514477923,1.011912425,0.113191219,0.673235725,0.520684028,-0.505965736,0.025441603,0.759719926,0.36649274,3.136267554,0.104592404,0.079025867,-0.047108396,1.868718102,0.792013255,0.277519868,-0.253252603,-4.273252472,0.061311581,0.000606896,0.198990418,-4.464140737,0.331500011,0.00104418,-0.159784505,0.052674283,0.496734641,0.983261476,0.069584536,0.122901565,0.835981722,0.961495766,Tropical grassland
POINT(-50.625 -25.875),-50.625,-25.875,0.092692292,-3.794014468,0.516124742,0.42271453,0.102794772,-3.584054967,0.637568292,0.45012763,0.14008578,-3.414521126,0.393144848,0.612154613,-0.126806792,-1.330778626,0.656642694,0.86301028,-0.002906083,-4.481042448,0.996269415,0.483778836,-0.027905743,-4.398662097,0.949759419,0.444999324,0.010231108,-1.204020428,0.978913095,0.830620101,0.274070937,-1.286073847,0.369834007,0.78442937,Tropical savanna
POINT(-49.375 -25.875),-49.375,-25.875,0.103521453,-2.045424978,0.553507182,0.576297545,0.245327494,-4.88176726,0.387009601,0.118303766,0.040062134,-2.720880178,0.837525299,0.438138282,0.49533009,-5.221601889,0.198606595,0.1802073,0.657547428,0.34932426,0.169087358,0.932620527,1.000310108,3.975501946,0.013920753,0.080852673,-0.253907992,-1.902099375,0.295722788,0.440580553,-0.257877624,-2.592121424,0.272389083,0.313943137,Tropical grassland
POINT(-63.625 -25.875),-63.625,-25.875,0.391281202,4.913443809,0.35356525,0.3515125,0.043378977,2.984487085,0.85784974,0.545178752,0.104937336,-1.993655728,0.723718333,0.356506141,0.046815277,-2.364270611,0.772733193,0.222064048,-0.27838902,-2.20063187,0.107763956,0.230271503,-0.335353328,-2.788331664,0.137583075,0.146265361,0.318878967,-4.542525912,0.275900985,0.375861931,0.427491055,-4.513736021,0.249720316,0.376495675,Tropical grassland
POINT(-52.125 -25.625),-52.125,-25.625,0.133604237,8.686526968,0.038553442,0.016522798,0.53650987,8.545828281,0.00114061,0.003772777,0.09743291,20.99550372,0.297335955,0.016950063,0.158165909,20.35987775,0.563432954,0.022604694,0.046418644,14.13178819,0.965767391,0.220936308,-0.960843846,9.748547762,0.135484592,0.207034958,0.28547984,6.905760694,0.463680286,0.265255879,-0.112484647,9.746546204,0.605755074,0.118201189,Tropical grassland
POINT(30.125 -25.625),30.125,-25.625,0.247022789,5.005582554,0.322853915,0.319691667,0.12683582,3.542166694,0.653411909,0.510843528,0.151637653,-0.956386906,0.551355606,0.812088823,0.17621036,-2.011512757,0.496056188,0.683055317,-0.086667749,1.999916714,0.756275317,0.723380857,0.338358035,3.956718906,0.297803161,0.434188727,0.083186943,13.15925135,0.693960282,0.035061627,0.274615274,12.9472304,0.280420072,0.025343923,Temperate grassland
POINT(-64.375 -25.375),-64.375,-25.375,0.14585683,10.77656626,0.500137236,0.038467776,0.305811023,12.22017445,0.159179671,0.018114008,-0.302059005,6.719906212,0.029099675,0.020533789,-0.241679581,6.13072518,0.090566678,0.041742358,0.01266632,6.18733385,0.966813519,0.371694932,0.549301173,5.038622616,0.359067159,0.451911596,-0.166019129,15.15269733,0.553318389,0.077853236,0.574325918,12.75957615,0.290678322,0.116936574,Tropical savanna
POINT(32.875 -25.375),32.875,-25.375,0.252156792,-28.08712159,0.558010268,0.130888929,0.241544277,-29.85196332,0.605162568,0.135741396,0.313894982,12.47514594,0.416093483,0.343543011,0.456420031,6.75859285,0.285122768,0.631327943,-0.066622429,-7.287739231,0.7105211,0.3638648,0.011806075,-5.294060278,0.955565176,0.503130209,0.095778705,-0.941479767,0.584364116,0.860156553,0.035362208,-0.534913809,0.86725324,0.920383653,Tropical grassland
POINT(-65.625 -25.375),-65.625,-25.375,0.04522485,-9.237149569,0.779920732,0.056756648,0.150402667,-7.95651524,0.384262838,0.105706696,0.083782029,1.710830386,0.390768773,0.555430568,0.090151415,1.759275535,0.368392549,0.544272533,-0.707585934,-4.215030307,0.029149314,0.361166825,-1.062459422,-0.090321302,0.122227581,0.985996844,-0.770678924,3.381214527,0.01236133,0.391584605,-0.652434262,3.127034643,0.350698529,0.520713211,Tropical savanna
POINT(-65.375 -25.125),-65.375,-25.125,0.715508189,-6.791272019,0.0727072,0.322892089,0.387457286,-3.549364886,0.336316925,0.625745199,-0.128847728,7.082074701,0.584426895,0.253832535,0.126305406,4.456418532,0.592876737,0.473635129,-0.122252187,3.421764912,0.546635656,0.50950015,0.233685138,2.996031628,0.453456289,0.555685553,-0.402339469,6.951591816,0.038205099,0.166681103,-0.297388013,3.267110062,0.375322017,0.518446644,Tropical grassland
POINT(-65.125 -25.125),-65.125,-25.125,1.024390487,-13.69578707,0.029061992,0.112352313,0.320804604,-1.737002871,0.388785796,0.808755263,-0.316328298,22.23376301,0.151186838,0.016672936,0.053546142,15.12918888,0.798245775,0.085591515,-0.133809441,6.765677245,0.50088755,0.314387551,0.259156361,5.860520747,0.394225321,0.288796095,-0.369379887,2.826404767,0.071425223,0.558500045,-0.253194126,1.282660826,0.453827513,0.811140428,Tropical savanna
POINT(-64.875 -25.125),-64.875,-25.125,0.009643117,3.642160706,0.951586032,0.051491663,0.013107166,3.652289148,0.935932407,0.052117159,-0.038776028,2.901536393,0.87536735,0.628615537,-0.139446918,3.691450521,0.56803027,0.464919043,-0.355298526,-11.10047292,0.260356285,0.029562668,-0.495715174,-10.14251503,0.102778863,0.033036616,-0.108863373,-7.36774457,0.75907889,0.141765076,-0.220685894,-7.602230906,0.527326087,0.125020454,Tropical savanna
POINT(-64.875 -24.875),-64.875,-24.875,0.213571111,4.414125137,0.447860858,0.445240449,0.361580236,3.371357774,0.212607402,0.452448483,0.142359293,-3.461338306,0.349946683,0.434778762,0.138372409,-3.963475839,0.399533894,0.366108753,-0.181520838,3.932880039,0.526025413,0.362284621,-0.758047676,3.291704578,0.07587321,0.361138545,-0.035163427,-3.29297668,0.885565288,0.457102349,-0.178837737,-2.650976201,0.686993985,0.573379653,Tropical savanna
POINT(-52.125 -24.875),-52.125,-24.875,-0.138771657,11.14747437,0.237108678,0.170929486,-0.454912208,7.241221224,0.001645755,0.219019801,-0.170110119,13.71576622,0.548471881,0.494165313,-1.065709595,-11.85574493,0.004479548,0.261277406,1.204524297,-3.761341415,0.012211311,0.482677058,0.504060689,-8.339478541,0.019229833,0.106855509,0.745845798,-4.965921149,0.026224945,0.382376254,0.305561467,-8.045140403,0.063991798,0.275836367,Tropical grassland
POINT(-65.375 -24.625),-65.375,-24.625,0.421492305,-3.298602957,0.125313221,0.184139908,0.215336846,-1.750524893,0.533541209,0.582467471,0.574944879,5.737427118,0.089623804,0.188581401,0.563569997,7.024254644,0.140692859,0.152067621,0.183623915,-2.76613528,0.502577468,0.425248623,0.167957194,-2.804202589,0.517872133,0.42420523,0.065444746,-0.880721096,0.800847958,0.683072113,0.031104124,-0.884604798,0.903079918,0.696147599,Tropical savanna
POINT(34.125 -24.625),34.125,-24.625,-0.492273508,20.58695133,0.314354888,0.268603743,-0.105035385,16.52600192,0.718436007,0.291113558,0.747132842,-20.8879291,0.254839754,0.079043127,0.152135721,-17.39278175,0.686120527,0.139041597,0.088641113,3.473557534,0.617122224,0.431180651,0.178617369,2.521405557,0.236342633,0.669817833,-0.086739077,15.11563381,0.680716129,0.00923281,-0.10193452,15.86950995,0.593132612,0.007338129,Tropical grassland
POINT(45.875 -24.625),45.875,-24.625,0.28706558,-12.95872631,0.289881571,0.061585856,0.246684408,5.333183266,0.550628801,0.632452422,0.427577357,-15.84930617,0.177704434,0.200922028,0.683058509,-12.88706393,0.106606631,0.280301578,-0.171051566,6.786020277,0.355093895,0.058333089,0.027022002,6.330987697,0.884027833,0.079978841,-0.179820926,6.648011948,0.183997036,0.108270632,-0.076811574,8.101573837,0.569348386,0.060362447,Tropical grassland
POINT(47.125 -24.375),47.125,-24.375,0.003560245,-4.306410587,0.991950023,0.534250598,1.003496253,3.49154784,0.022436959,0.396642592,0.107612355,11.16458291,0.687950965,0.017690222,0.478762589,10.69004076,0.184628724,0.014277619,-0.114874362,-11.55865749,0.53217483,0.033596328,-0.333558056,-10.78700607,0.137706179,0.032987406,-0.11439729,-7.609752009,0.445999616,0.144468425,0.032535298,-6.522660435,0.862602579,0.206966234,Tropical grassland
POINT(46.375 -24.375),46.375,-24.375,0.653124429,-9.313441189,0.129000067,0.211853875,0.826064485,1.182076016,0.087835368,0.928672095,0.510558905,-16.96145763,0.103571515,0.060580458,0.308133064,-9.670573567,0.448654804,0.295507746,0.056908218,5.039108761,0.709277889,0.181589399,0.035487451,5.299078402,0.853068932,0.161770913,-0.012543301,-2.406175371,0.939408124,0.662212716,0.111764527,-2.1772334,0.588070122,0.689660031,Tropical grassland
POINT(-63.875 -24.125),-63.875,-24.125,-0.177957258,-3.257075946,0.609421065,0.593479292,0.167746769,-1.99525882,0.63796081,0.661867541,0.122604151,5.848270334,0.630922904,0.282022823,0.281827235,5.564949739,0.340109667,0.293018526,-0.161063622,-4.62212705,0.443244407,0.180178932,-0.075010442,-0.167759385,0.775887628,0.975971194,-0.176274681,-5.981310252,0.224216736,0.025881915,-0.211006283,-6.22460549,0.241139911,0.021378921,Tropical grassland
POINT(-64.125 -24.125),-64.125,-24.125,0.159760086,3.367652892,0.514010836,0.331897781,0.384247045,3.714185441,0.198349898,0.261908585,0.282858357,2.088502966,0.282915243,0.242121634,0.113907461,1.965993127,0.749334018,0.608086754,-0.43821203,12.28871118,0.122992518,0.03114696,-0.303254249,10.69662833,0.348716087,0.073060763,-0.194417511,4.059981775,0.404140783,0.346186603,-0.374014354,6.014548443,0.162322565,0.182032976,Tropical savanna
POINT(-63.125 -24.125),-63.125,-24.125,-0.460447658,8.23112603,0.299752866,0.100847963,0.206867471,5.395697579,0.59220828,0.164782249,0.101418254,3.439448065,0.732344936,0.381490264,0.289182254,1.678422969,0.399835087,0.554550243,0.015023632,-3.809346625,0.938009727,0.336305157,-0.087109233,-3.396968962,0.760189241,0.389043129,-0.021138936,-7.031835111,0.916134462,0.166496845,-0.063390454,-6.87099929,0.832480032,0.180065133,Tropical grassland
POINT(-63.375 -24.125),-63.375,-24.125,-0.423793212,8.555800195,0.336576411,0.111931005,0.214666783,9.593339552,0.551925618,0.062450849,0.116046775,4.92731999,0.688411148,0.245694909,0.190594475,5.145918559,0.456398796,0.220513624,0.014961288,-4.079154583,0.938223402,0.33433301,-0.082076995,-3.637494868,0.774958869,0.390266487,-0.027839558,-6.653993918,0.891071784,0.201528093,-0.058964209,-6.461679453,0.8466262,0.220800802,Tropical grassland
POINT(45.625 -24.125),45.625,-24.125,0.487854111,-11.86566827,0.043696949,0.040838673,0.60245234,-8.939916611,0.051594879,0.128003099,0.631513983,-14.16861629,0.067333915,0.081627469,1.074278841,-28.62111535,0.008790182,0.023340699,-0.245697698,-8.513124886,0.303709943,0.316381571,-0.136025406,-8.804778226,0.450076869,0.311350921,-0.43112913,-14.55246982,0.019209542,0.07837893,-0.132828533,-11.38951909,0.368526195,0.228283598,Tropical grassland
POINT(-63.875 -23.875),-63.875,-23.875,0.149656667,3.906216068,0.532761393,0.244240374,0.393518734,4.159632039,0.185249092,0.22556065,0.216129995,2.593131113,0.430043794,0.525675249,0.134398418,4.350438104,0.685638624,0.276546392,-0.452252261,13.85402422,0.08025875,0.010967704,-0.317057596,12.27049821,0.282175506,0.031344659,-0.194787328,4.64207926,0.393692702,0.297777502,-0.357416659,6.34278278,0.165062616,0.165744554,Tropical savanna
POINT(-63.625 -23.875),-63.625,-23.875,-0.1415353,-2.425644077,0.66922032,0.675625994,0.19231379,-0.272117582,0.613943442,0.961657759,0.110017857,6.170501909,0.663365803,0.242949089,0.287148649,6.098819967,0.325959156,0.235383848,-0.15432775,-5.549513388,0.447116386,0.135430935,-0.110063611,-4.8765629,0.650935439,0.173682785,-0.118416297,-6.450360579,0.408356001,0.018599546,-0.149607838,-6.655869701,0.391285927,0.014100138,Tropical grassland
POINT(-64.125 -23.875),-64.125,-23.875,0.139808703,2.337769741,0.576906054,0.478970063,0.36237527,3.997642875,0.212619052,0.191600881,0.282106547,2.044918677,0.28407376,0.242699345,0.133792583,2.273087703,0.701367915,0.595928297,-0.383800567,11.03419962,0.163695851,0.038344196,-0.248533635,9.649216838,0.423453937,0.080261361,-0.199882056,4.693059495,0.373344792,0.243361947,-0.369038406,6.303512136,0.143655385,0.125750993,Tropical savanna
POINT(-63.125 -23.875),-63.125,-23.875,-0.457920702,8.548385865,0.30381797,0.105759597,0.217274744,9.203346981,0.549023925,0.066832832,0.107820837,4.042912146,0.71377368,0.325201176,0.181869021,4.229884223,0.484039704,0.2981197,0.009453586,-3.583923347,0.960988519,0.36526598,-0.091911044,-3.1882168,0.748277948,0.419876369,-0.025507496,-6.675451628,0.899185283,0.173903567,-0.063382855,-6.508957276,0.83307996,0.188850699,Tropical grassland
POINT(45.625 -23.875),45.625,-23.875,0.458601136,-11.76896321,0.054366108,0.034636262,0.582062826,-9.46863804,0.055802858,0.092380561,0.611397047,-13.41187281,0.073436017,0.072633267,0.977746176,-20.61731724,0.016225573,0.037417685,-0.270749957,-13.68206997,0.244463333,0.156853023,-0.224314153,-14.32515049,0.245974556,0.176064838,-0.467170073,-16.09537919,0.011382416,0.043276213,-0.168837174,-13.04047069,0.267554834,0.163963424,Tropical grassland
POINT(-65.125 -23.625),-65.125,-23.625,0.179190445,-1.094214274,0.505478265,0.610733382,0.231747974,-2.005841134,0.16475667,0.34656246,-0.110941306,2.250905083,0.692021641,0.415916427,0.090215102,2.005858745,0.61178507,0.479656702,0.405497456,-1.335859779,0.122919395,0.551462291,0.699575927,-2.525192772,0.000392052,0.048871512,-0.146622355,5.56798499,0.731454538,0.173288222,0.049582396,5.884585937,0.896305514,0.142783669,Tropical savanna
POINT(-50.375 -23.625),-50.375,-23.625,-0.100243095,-5.117866725,0.570017357,0.493414742,-0.359119767,2.729061771,0.059952979,0.705699858,-0.391275837,-18.41383531,0.123974653,0.052744011,-0.634587813,-13.63701727,0.02516305,0.112026282,0.302733965,-4.908931021,0.605719758,0.311761583,-0.030481369,-4.375334801,0.911814888,0.365334398,0.560285907,5.728904844,0.263094543,0.538959499,0.506162092,9.966326123,0.023363509,0.227997004,Tropical grassland
POINT(-63.375 -23.625),-63.375,-23.625,-0.410348931,-5.96498787,0.378141272,0.233711013,-0.334506257,-6.902033521,0.574971177,0.220041393,-0.336925133,-8.330326068,0.412113332,0.234070451,-0.405405865,-9.303634679,0.430149489,0.221800999,-0.002764886,-2.46015327,0.986754789,0.448770472,0.024037563,-2.388869066,0.906649445,0.467134351,-0.04620796,-3.637388753,0.745819019,0.283329461,-0.145737518,-4.122269474,0.402190748,0.223533222,Tropical grassland
POINT(31.125 -23.625),31.125,-23.625,-0.362000408,2.033695583,0.376950764,0.800123851,0.458511373,-4.036164242,0.139894812,0.548959968,-0.268388788,4.999429484,0.55801256,0.627650423,0.34604578,-0.199947418,0.295491118,0.980658983,0.185071099,-1.179223374,0.252596271,0.800204156,0.167718966,-1.717668666,0.295397032,0.709596297,0.129882281,-6.688137501,0.458601676,0.349005572,0.009710021,-7.139090435,0.956362269,0.325751403,Tropical grassland
POINT(-49.625 -23.625),-49.625,-23.625,-0.41609521,-10.22302253,0.10835505,0.145196142,-0.357371995,-12.45365302,0.315852254,0.123620145,-1.084722893,-18.7204354,0.019646646,0.091828417,-1.013618617,-24.64001086,0.172406016,0.209414739,0.364366204,-8.294335612,0.146120084,0.164718251,0.28869746,-8.340886536,0.054571617,0.127155174,-0.025107133,-4.935970057,0.895293421,0.20419457,0.098279388,-4.358675526,0.436588463,0.255438239,Tropical grassland
POINT(44.375 -23.625),44.375,-23.625,0.110199492,3.430509036,0.615576836,0.637199884,0.354485505,3.504910835,0.152110784,0.684654402,-0.152117986,-7.483358446,0.283541053,0.065192531,-0.163737807,-7.521172501,0.324306946,0.065394318,-0.008316125,-0.015011395,0.981123844,0.9991158,-0.323695183,-9.845570169,0.534263871,0.587890056,-0.103844121,-10.41049557,0.708702331,0.11786685,-0.110723696,-10.1740723,0.756786754,0.124964471,Tropical grassland
